userId,movieId,rating,timestamp
187,91063,4.4,1410414971
262,315360,1.2,1451226451
78,14636,5.0,1462124284
492,140441,4.3,1194701003
383,64349,1.7,1170422024
629,321697,3.2,1476087498
277,369058,2.4,1244968863
239,56724,3.1,1338971594
643,19079,3.6,898024090
350,7974,4.8,1370244782
475,106599,4.0,1055793455
416,54182,3.4,1248130983
481,36063,3.2,871513329
142,23030,2.1,1468106237
612,862,4.4,1388758051
60,360283,2.6,1103736904
252,42492,2.0,1288069273
409,23127,3.4,850399610
606,317953,2.1,925038385
553,201703,2.2,1238708484
341,115153,5.0,1428587729
6,140697,3.0,1431212216
251,11120,3.5,856695506
509,1667,3.0,939341365
426,180644,2.4,794225754
431,355930,4.4,864089266
77,110457,4.6,1360921676
160,42836,4.2,953670582
268,21810,2.7,890511325
529,49492,1.2,1312622104
4,18725,3.5,1097419788
273,194662,5.0,1459187334
67,362026,5.0,1365507326
105,42367,4.5,1066970493
523,38951,4.0,958190408
547,105693,2.7,1029930163
297,64291,4.3,1257601328
29,23190,2.7,918415162
529,43100,2.1,1285457878
187,68437,2.7,1338013453
654,13254,4.4,885207550
216,61546,5.0,1056672128
656,147829,3.0,1450255463
75,201350,1.5,1148851714
409,182899,2.6,1183689630
433,64349,2.0,1058167722
130,44238,2.5,1327580651
182,300671,4.3,1446992533
260,325140,3.5,793953238
659,765,2.0,857298522
229,24657,1.9,1022965970
542,32563,2.6,912957870
527,88953,1.8,937685547
651,123778,3.0,1152276255
346,157152,2.0,964981089
118,321645,4.6,855181443
244,355998,3.6,1354338981
283,362268,4.4,969269364
474,382581,0.9,1144781707
148,77118,4.8,798681535
324,180717,2.6,1135338056
463,33799,4.9,1177280076
137,108668,3.1,926354359
546,124636,4.2,1294072384
243,270010,2.7,1121476172
335,412203,3.2,1012206762
148,35221,3.3,976976175
200,49802,0.8,1170578812
269,43268,3.4,1121932615
400,14821,4.7,791113941
334,413017,2.4,1308715307
171,15422,3.9,805139116
353,42492,2.0,839057389
532,110393,1.7,1422801596
519,76800,1.8,1265901289
481,29932,0.8,1011014871
245,55283,4.7,1027312011
75,209799,4.9,803936855
304,205865,2.5,1237939281
295,14164,2.7,1259339874
582,38766,2.4,1153359855
200,43793,2.8,855035036
406,296917,3.7,1051153057
321,594,3.9,988403130
587,17236,4.5,1415664007
529,2929,5.0,960053326
142,228381,3.9,1216789142
88,36630,4.0,1180009158
594,77133,3.6,1091656888
637,47953,2.5,948495926
213,227998,2.9,948539965
664,858,4.0,1343746801
361,49162,5.0,874525658
347,152100,3.8,1417816714
543,38753,3.0,1111417371
640,255746,4.6,1270896314
487,14208,4.5,872157602
203,77261,2.0,810073672
510,39772,2.8,947362303
15,74945,1.2,1056812016
65,28793,5.0,881640891
416,55438,4.0,814301325
67,14342,3.4,1453757117
555,24657,1.9,1131793830
597,334304,3.7,1459599974
453,407448,4.1,793527010
324,110029,1.8,1352950536
134,44540,5.0,925695545
234,71771,3.4,1275701208
493,91018,2.9,1320797305
38,37858,2.6,929014962
521,7974,4.9,1476301400
468,117567,3.8,1213133673
346,43268,3.3,1174316167
36,25124,3.3,881467327
288,36738,4.7,1381709554
328,54022,2.9,1032853344
312,180717,3.0,1368312260
67,289923,5.0,1020726967
529,85220,3.3,1040133030
33,99920,2.7,1421429268
262,238397,3.6,912164599
575,72272,3.7,1465868372
393,110552,5.0,856340988
102,102947,5.0,1291804106
468,164013,4.6,798977083
612,21810,3.1,1029951174
304,82395,2.5,1129034176
591,36955,4.3,1012098187
350,369058,2.5,800745275
324,72857,4.8,1074633023
487,41377,2.9,969791873
498,19846,2.8,1073319979
204,20145,3.5,1257507045
294,173914,2.8,1432298558
615,64685,1.1,796653059
254,9090,3.8,833091546
78,63190,3.4,1027650362
102,5482,2.4,1032830946
140,33201,2.2,1333328895
564,38151,4.0,1433445515
215,125263,3.8,1071247881
290,30017,2.2,1184340736
602,47201,1.8,1336986616
295,115153,5.0,915413554
432,117567,4.3,1299935504
56,2011,2.0,1470352143
606,128508,4.3,1424182770
442,18082,4.8,1259858163
587,17483,2.7,853995858
213,48415,4.1,1059317592
656,317953,2.5,811927780
159,102947,4.4,1470099994
324,34604,1.8,1273445193
355,27739,2.8,1326270868
422,166452,2.9,790515942
223,259387,2.8,1271946035
36,372315,3.2,1214571362
361,173480,2.5,936503241
519,417678,4.5,879014702
475,317953,0.9,1178155898
407,10477,3.7,985070972
475,45181,3.0,1147921149
599,13903,3.2,1302535490
353,413017,2.5,1382737219
519,122894,4.4,1081305314
105,390376,4.6,1231212099
345,110552,5.0,1440979596
251,321645,4.7,1357842294
205,270616,4.3,1215216603
81,236399,4.5,1474190595
102,241562,3.9,1182444036
15,11509,0.9,1023114751
529,180644,3.5,1032347823
342,31388,3.3,851379816
252,275468,2.2,946499493
411,61647,2.2,1173268273
529,162396,3.9,1097406498
422,76800,3.7,1469266088
152,10650,2.7,836104083
504,60181,3.2,1268283802
492,36786,3.5,1423311972
273,86632,5.0,1310597829
295,224100,2.7,1272775806
78,74945,3.6,1124327497
402,184507,2.4,922519446
60,212162,1.6,1195315695
192,48612,3.1,1327091692
295,184507,2.8,1321907596
634,49642,3.1,986315360
555,159849,2.9,1328647099
602,117258,3.7,1287213922
177,175518,3.2,894047329
134,127856,2.1,1136317254
275,329540,4.1,1438902325
137,390376,4.7,795009243
163,55438,3.7,1398256791
137,47953,2.6,1054421429
472,66536,1.8,970218392
27,64291,4.4,841455827
222,47410,3.9,873019922
647,84912,3.7,1019375100
597,14365,3.8,1335218075
269,201350,1.4,1307264913
431,49492,2.9,1083622259
26,402423,5.0,1269830914
285,159012,4.1,1300806219
350,140281,3.3,1028307630
508,54182,1.7,882191230
598,12710,4.9,985897979
128,7342,4.7,1131562054
176,255802,3.0,926594958
582,78239,4.2,1443776213
358,257618,2.7,1404239331
86,255802,2.9,1046385433
606,41020,3.4,1230587612
358,1837,1.0,957795321
86,8692,3.3,1182724245
525,267091,3.4,865247719
520,33201,3.6,985371893
182,357130,2.1,1283914120
431,38615,3.6,876341368
220,364684,5.0,1012636785
281,56853,2.4,971692295
287,13059,3.0,993993353
434,14190,3.0,1419176712
359,35921,5.0,1454712598
499,14597,3.5,1189153612
311,56085,2.0,953426985
212,407448,4.8,983724639
384,54182,2.3,1340311190
660,154922,5.0,1188448501
434,38940,4.5,1455733862
646,413017,2.4,1338851395
550,56948,4.2,890160398
430,145147,5.0,799765418
550,18509,3.5,1389891802
148,102489,4.9,818454380
463,92663,4.9,1156212139
130,157547,2.7,978600203
428,8435,2.0,847387221
577,358083,2.2,1168877755
345,19221,4.3,992666617
405,84701,4.1,1363179211
182,66292,3.7,1434682876
577,53670,4.1,1127163097
612,9992,2.1,1143954618
466,594,5.0,944978924
63,354285,2.9,1071425465
205,285803,2.9,873364315
204,11127,3.9,1408122251
656,406,3.4,803740872
467,77118,3.8,985876638
94,135812,3.8,1271083038
299,278393,3.3,877412968
400,49929,3.9,1267057604
67,115153,5.0,1160811983
75,88478,2.3,974032804
534,15527,2.9,1358755347
224,14878,3.7,1014181219
388,201703,2.2,1121489487
304,18303,3.8,1073731530
467,17433,2.3,1013923377
555,45877,5.0,1019035596
409,47413,4.0,901876652
580,14229,4.5,1044195082
394,20216,2.9,1053329845
465,80316,3.4,1146428495
605,32303,2.7,898572957
652,76800,4.6,1256845072
199,74877,1.1,1153145882
529,224100,2.4,1209096628
118,32303,1.6,1384742004
311,14710,5.0,1380331698
283,413232,4.0,970087495
350,66536,1.6,1396434312
573,60119,3.2,1433939651
439,166621,1.5,1230738308
7,306969,3.7,1082178731
341,104430,3.7,1174978881
420,10170,2.3,1309548754
636,1403,2.6,1350187618
594,413017,2.5,1191716577
458,228381,3.9,879932727
647,1729,1.0,947293102
575,285803,3.1,1249115196
118,17990,4.1,861379421
178,69550,2.2,918135686
125,423453,3.9,1224474598
219,43884,0.9,1207689708
293,159002,1.3,1143855888
242,278939,3.4,1186953570
363,2011,3.0,942345895
57,8435,2.5,914110182
284,332179,3.0,1322494599
284,316654,2.4,1052079539
4,23190,4.1,1408880818
551,412203,4.0,884066469
637,86632,5.0,828494729
406,12129,3.9,1433299859
602,1435,2.8,1173412594
313,13461,3.5,1004723131
217,238478,4.1,794694238
294,47410,3.7,1316063655
363,30312,4.5,1359628892
30,8358,4.5,1042379001
509,16250,2.7,1432450673
265,413998,5.0,933245446
533,182899,2.4,1365715572
510,34862,3.0,905818735
624,45044,3.3,905641179
426,82550,1.9,1126517297
442,49492,2.9,1109660938
343,60730,2.0,791910367
433,48612,3.0,1347640783
353,93828,5.0,1119930523
287,192134,3.9,1129479438
66,264273,2.1,846234125
38,49846,3.8,1048708416
530,84827,3.3,1295936557
148,20468,2.8,1280996025
441,51865,2.0,1475587644
481,6934,3.0,1437002271
471,63365,4.8,1064237146
411,143839,5.0,1213322976
26,154922,5.0,1094929075
521,5482,1.9,799573536
422,134427,4.8,834710221
316,14263,2.2,990200903
453,46429,3.7,1356765140
253,53283,1.1,1268516551
394,159849,3.3,859008557
105,382581,1.6,1086432324
553,99920,3.4,948723884
136,208947,2.3,1246256239
481,42367,3.3,1173363180
458,146072,3.9,1172537305
660,126881,4.5,1345433539
171,74759,1.3,813035755
453,24657,1.9,864330086
426,369058,3.0,1401747886
525,31546,5.0,1113383573
393,14467,4.2,1218724790
400,71503,3.4,875870778
200,287636,3.5,1036980427
533,96366,3.7,1000367249
299,1714,2.7,1002644890
530,349135,1.8,1431745110
549,47819,4.6,1079188916
465,108668,4.5,931781011
351,35861,5.0,1379074896
234,213598,5.0,1154622112
302,29454,3.6,1215319537
595,33388,1.4,948844193
405,284305,3.6,1404574492
629,14365,3.7,1278875869
134,64044,3.0,891297525
235,45303,3.9,1455728449
510,52859,3.8,1149093795
529,60181,3.4,1402815497
283,84298,5.0,1325583341
260,80440,4.4,1143249208
281,358083,2.2,995570158
555,96366,3.7,1270748986
484,30913,3.9,801522915
118,128508,4.4,1318588139
269,325140,3.9,1038089599
660,43793,2.8,926169999
567,13903,2.9,945209036
544,123707,3.0,800129207
215,14395,2.7,1077833006
555,332179,3.8,881651599
400,22043,4.6,1111274728
557,78320,5.0,960474388
390,40772,4.1,1426690370
504,55438,3.8,934891088
536,285946,1.9,1322003430
634,417678,1.2,814026187
542,84298,4.7,844293843
350,90652,1.0,1265249772
63,87267,1.5,915809027
391,29584,2.8,881641631
193,13646,2.5,810741370
560,40368,5.0,1017781975
573,74759,2.0,1058809472
73,84701,4.0,1453386572
658,43115,2.7,966550728
361,127856,1.2,901786884
423,287636,3.6,1278998181
543,24919,5.0,1380718282
63,77261,2.1,1252370422
582,179375,2.2,1108841715
640,382563,3.7,814318006
118,12710,4.3,1455823835
222,26333,2.2,1390831235
558,10829,4.4,880272642
97,46469,4.5,1418371511
273,4983,2.5,1007938978
516,18082,4.8,1037799223
18,241562,3.0,1063159878
278,238397,5.0,837255809
46,61546,4.9,1348872126
294,14799,5.0,1105329685
645,159002,1.9,1169540189
362,19846,1.7,1145357188
99,20919,1.3,1306763744
594,282035,3.9,1407903478
323,147767,5.0,1019243913
514,64407,4.5,1057639025
441,294483,4.3,917131576
499,99920,4.1,1108606706
119,36955,4.9,1283939722
475,27138,4.1,1125661774
192,68437,2.7,957328855
546,48150,1.2,1038177397
323,17809,3.9,1270694876
468,84701,4.0,1235499425
10,24665,3.2,1352889687
651,159849,3.4,1197970659
250,106851,4.7,1183080699
171,26454,2.8,1130032529
547,47941,0.6,1395413823
33,9730,3.6,976234396
330,90041,3.5,904929561
188,80394,4.3,1215796259
215,117942,4.4,1416590915
72,110552,5.0,1344834408
26,158921,4.4,879641439
66,177358,3.9,883782844
136,162934,0.7,799870827
430,63190,3.8,1391967787
582,237983,3.8,942291811
583,118991,2.5,1147703029
232,47412,3.6,836583962
560,159849,3.5,1106463626
380,19079,3.6,1473490589
253,38766,4.1,1459010840
155,48407,2.6,945048028
293,53155,2.7,915625268
181,221717,2.2,1124290285
643,145147,5.0,848429434
431,11648,2.4,1314525613
419,21799,3.4,1301142820
452,75757,4.5,1058346262
10,16764,5.0,1364139496
23,11571,4.3,967503482
30,150839,2.9,1320807643
463,23692,2.1,1298411613
254,17433,2.3,1003514352
659,124636,4.0,1268212335
111,74877,1.9,896549002
532,21847,2.4,849118504
253,278939,3.4,810699157
582,38961,3.0,1092052001
614,124636,4.1,1311216304
592,212162,2.8,986077958
212,209799,4.4,1401318551
509,11571,3.6,1339396988
313,27624,4.4,916086232
73,209361,3.4,1458223653
665,429070,3.5,1352000966
204,8692,4.7,1214398934
463,141319,3.3,1090334369
418,56948,4.5,933505562
454,72331,5.0,1194314636
573,15911,4.8,984759184
503,321697,3.6,848088567
268,382511,4.8,905041377
354,224100,2.1,1386935047
599,162934,0.9,1405730688
505,38753,2.9,1430319761
555,17365,5.0,1101016377
391,406990,0.0,1201870491
284,329540,4.4,1358499199
244,357130,1.8,1290129524
200,38126,2.5,821636608
346,373471,3.8,1030660215
268,73281,3.5,967097079
361,13461,3.1,1005976914
171,86632,5.0,1108729191
48,173914,2.8,1068031382
157,98631,3.8,1188734730
598,200549,5.0,1393475704
402,162934,0.6,1227253284
554,138167,2.4,1222408804
594,85435,1.5,1448125430
418,97547,3.0,971004258
599,8269,3.3,1067605640
401,384450,2.8,954210201
528,22905,3.6,1269208198
390,9730,3.4,971590593
640,27711,3.6,955469467
551,103203,3.2,1209629214
626,45167,4.7,1332908380
418,32330,2.6,1120564394
273,172445,2.4,1436190015
545,413017,2.4,1375447726
293,24799,4.4,1215587597
206,254166,3.3,1025407838
433,321645,4.7,1307822555
411,8435,1.9,1331969639
493,60038,1.3,1178237721
19,32563,2.5,1158003508
607,31036,3.9,1361712819
558,39241,3.3,929772882
330,108668,3.0,827745080
163,17433,2.3,1405515847
59,26644,4.2,1366058127
287,26301,3.9,1159543967
299,30017,2.3,1054808501
630,45044,2.8,1205390954
281,11300,2.0,1313157248
125,21799,3.2,816085103
481,17365,5.0,1217394931
528,355998,2.7,1052275531
606,68365,2.6,1082492825
316,13305,1.4,813799377
489,54440,2.2,1315942020
640,125727,2.2,1198183630
81,393857,3.5,936125515
453,43268,3.9,869692140
530,14878,4.2,1310996446
165,36079,3.7,1145763840
333,370664,4.5,810222602
480,11033,1.0,836532234
178,180717,3.2,1158729355
550,173480,2.8,1270027716
567,129237,5.0,986429926
602,91018,3.2,953568287
203,262474,5.0,1170388119
457,97547,2.9,879758043
603,99920,3.7,986138780
383,143839,5.0,1358470774
602,194880,4.6,1290824504
596,29584,0.7,1216771056
140,14799,4.0,998027608
204,4983,2.8,1393338274
288,292177,4.3,843977126
521,166643,3.4,971400443
330,139933,2.0,1404050031
85,12487,4.3,1228481187
560,462788,1.4,832238117
505,60119,5.0,856039796
295,38753,3.1,814360276
461,315669,4.5,1046736293
7,246218,3.5,1011114829
475,858,5.0,1446908198
527,124636,4.2,1285579572
594,166204,3.1,925568575
354,347328,2.7,1264570598
295,41020,3.4,865614375
667,210079,4.7,1106915101
419,13254,3.4,1336324246
206,87636,3.8,1445712954
193,34862,3.4,971778547
481,48805,3.3,1293873448
643,75757,4.1,1210780579
528,104430,2.3,1318510362
119,22043,2.6,1331776630
626,106851,4.3,954583880
358,102489,4.1,980960230
546,53283,1.0,1190416310
198,55283,4.6,1437830738
577,11509,2.7,1472456165
489,47759,3.1,1207264104
573,85393,3.4,1000284876
503,75258,3.1,839374738
528,18094,3.4,1111232792
584,16052,3.2,1309350380
629,382563,3.0,1013789553
31,15911,4.5,1454042788
247,382563,1.4,962117923
199,317953,3.0,1335707816
242,279641,2.6,920127051
472,60181,3.7,1375599949
212,101124,4.2,1181542102
293,412203,2.8,1038080418
217,50166,2.0,1344356911
659,26370,3.8,1156989176
159,26301,4.5,1307006910
284,227998,4.2,941084637
253,150839,2.8,1339703624
60,10477,3.4,939880310
654,33318,2.8,1232649671
38,41020,3.4,1058147517
77,21799,3.5,1297271709
492,73336,2.3,924130457
405,80316,3.1,1261178393
265,378813,2.0,884010211
324,274167,3.3,961895522
605,38940,3.9,807649015
61,85393,2.4,1103648710
656,117232,2.2,1146012325
275,72857,3.7,1261547748
363,123707,2.8,1023367645
282,262474,5.0,1034861930
65,54022,2.6,1270008157
637,262775,3.0,1302378901
468,99920,3.5,1239924803
302,242631,4.4,913397190
645,262176,3.9,1273780941
383,20700,3.2,853817175
81,64407,3.7,1414952858
416,16765,3.1,902996549
304,264273,2.1,1024215718
186,8284,2.6,1331485023
15,30017,2.2,803618063
425,9501,5.0,847805680
339,17990,4.4,815269101
252,151086,2.8,1476618129
182,12505,3.4,959151201
380,200549,3.5,893172371
31,40900,5.0,1049631381
22,121604,4.6,1167948374
651,29584,2.9,1466329742
203,33318,3.8,1122918706
58,64522,3.9,1253284193
466,46247,2.3,1123363934
248,35861,5.0,1278590079
605,52038,3.0,870433467
105,158445,5.0,1047026533
361,38961,2.9,981531880
302,14208,4.1,839307429
388,23567,4.8,840950846
656,102947,3.9,1184000323
57,72272,3.5,1385832601
265,17277,2.4,1434000677
521,8269,2.5,1062145939
81,91018,2.7,1416155938
343,121111,3.9,1422681659
340,53780,0.6,1058564709
77,54838,3.1,1054012704
626,122894,4.5,1467122652
148,8269,3.6,1126288462
559,147829,3.0,1201861681
138,159365,2.3,1356695633
557,21810,2.5,920353483
213,5482,4.0,1396067636
547,138167,4.7,1209361972
480,93858,2.8,905914428
597,28793,5.0,1348821204
402,128508,4.7,1323173056
327,55699,2.7,1026538142
181,139799,4.6,1465194089
426,110029,2.0,918993532
142,39129,4.2,1105059431
41,192134,4.1,1114478132
592,32552,3.2,1261995606
69,44126,3.1,1430368089
187,115153,5.0,1387378707
439,157547,2.3,1422550356
61,144331,5.0,1014034195
401,42084,2.3,1395513679
254,267091,3.2,1367583315
597,99802,5.0,1031252229
204,207774,4.7,914388802
327,84425,3.6,1172560395
239,49802,2.9,1169473775
544,152912,2.4,953535448
660,47759,3.0,1063159549
188,25727,4.3,843389222
534,102947,5.0,1095061102
627,66164,1.5,1386783195
411,17277,2.6,1240146772
33,66292,3.5,949801037
434,285803,5.0,1387503228
607,25124,3.2,882013699
140,178382,1.7,1186180298
454,56491,2.5,932985929
572,100241,3.0,930995343
303,279641,2.4,843442244
239,862,5.0,943608657
461,47941,1.5,1319562488
408,296225,5.0,1223282061
346,26301,4.8,1335655163
473,24985,1.6,971204205
17,24665,3.6,1107890892
516,147767,4.6,1177179811
60,142573,2.8,1404436371
6,14190,3.3,1057042097
177,279998,2.9,793892255
373,17965,4.3,1001951559
129,98631,3.2,925264576
77,9557,3.7,1394340757
636,348296,2.0,1116805249
406,38615,3.6,1165926460
34,13710,2.0,1057437557
461,135812,3.8,966905191
355,63365,4.7,802248297
592,53155,1.9,1422914298
316,429070,3.0,1382107268
339,64091,3.3,954214616
508,195450,3.4,1390108893
354,20468,3.8,1007198097
334,43167,3.7,1475298558
56,415725,2.4,839135429
592,50704,4.5,1022532968
434,100747,1.9,1091843932
195,91921,3.6,1039590373
302,173480,2.6,1280094221
554,97971,2.7,1379492428
139,14821,4.1,1284662945
239,98631,3.6,829196458
328,74945,2.8,1269568225
400,43793,2.8,1359070531
578,63006,2.7,951466897
433,52903,3.4,1138090227
645,25875,3.9,1257250280
14,49802,2.4,1240125500
558,175518,4.6,858396050
340,16375,2.3,1134540278
636,249170,4.7,1417603391
277,180644,4.8,1198264383
387,229154,3.3,1014943997
361,86637,1.4,1161402102
206,201350,1.8,1040360409
78,39241,5.0,1227581873
206,9557,4.4,1374621222
454,18912,5.0,1467107725
351,162396,3.8,921323236
199,104430,3.4,866458461
260,321697,3.7,1467744750
195,45181,2.0,978633174
202,162374,2.9,801628048
78,6934,5.0,1274051798
466,349135,2.0,808609578
58,10406,5.0,808482964
454,129237,4.8,991073979
603,236399,2.1,1065338810
222,107946,2.1,1330968772
346,4983,2.7,1193590395
499,123730,3.8,1162408485
321,78480,5.0,875925910
48,14395,4.2,1069771211
228,58526,3.4,886688715
530,66164,2.3,989374033
187,35951,5.0,1346024375
414,65656,4.2,1369970941
278,42495,3.6,1373770774
422,108668,4.4,1147270067
155,42262,3.9,808108643
17,143839,5.0,827643765
178,84298,4.8,1247352700
78,64522,4.1,1325968348
14,262788,4.0,1448123679
176,75757,5.0,1007993971
509,93828,5.0,1070325343
457,194880,4.3,876468861
501,121604,4.3,1429104981
567,159849,3.0,942444278
203,36751,3.7,1464601088
340,14660,3.3,826858105
664,29150,3.6,1044977762
21,34106,4.6,1245667360
598,84354,5.0,828107747
439,47717,3.3,966881528
195,43650,5.0,1050130427
577,14126,5.0,1134553163
550,164827,2.8,919152517
143,163814,2.3,1016997128
93,47410,4.0,899511203
283,24657,1.9,1092062503
561,86576,3.3,1315119143
624,44126,2.6,906930797
327,8494,2.3,1201331684
138,59678,3.2,1229116140
573,80153,5.0,1051940358
157,354285,2.9,1427442415
105,111332,2.1,890030174
582,24111,4.0,790363319
295,61865,3.0,1102561266
186,11120,2.4,1307674530
23,99802,5.0,844744947
140,96769,1.1,817713100
213,413232,3.9,1052570063
41,382511,4.7,1278823371
242,123337,0.5,847752095
26,84701,4.0,908646403
302,413232,3.9,900905887
609,54436,3.3,994308536
509,66775,3.8,1287679337
432,285946,2.1,1146037821
498,11509,2.4,1420593917
290,18725,3.3,796097879
605,349135,1.7,836117466
667,28723,4.4,1196326048
5,84912,3.7,1038572254
10,84425,5.0,1162244605
41,236399,3.0,958854049
303,217268,3.9,896444959
533,99802,5.0,1390779408
553,102488,4.3,1310992669
471,25875,4.0,856720105
265,83876,3.4,1231421452
547,12161,2.7,1315651406
152,64407,4.1,989745199
577,56113,4.5,1445041231
340,30856,4.9,1120877483
417,128113,4.2,818803607
660,84425,5.0,1211059365
463,24799,3.9,1432252002
494,227998,3.1,1272336452
347,29584,3.0,1057589998
656,11648,2.8,1359824756
192,49492,2.5,1335205588
165,42500,4.6,817351876
105,72455,2.9,1131750126
504,74884,3.7,1295587345
609,52038,1.8,1121949875
284,24799,2.7,1455421421
432,41816,3.0,936025015
186,129237,5.0,1041111864
99,16686,3.9,1089934868
561,14821,4.4,1438676602
57,111854,3.6,1425578529
253,77261,2.4,1282733632
69,40772,3.4,1234725457
660,19079,3.6,1436674925
358,86637,1.6,1338461994
273,48407,2.7,906877254
265,45044,2.8,1367381638
487,41020,3.4,1197055208
327,65595,4.9,852633507
654,85648,3.4,1195557001
597,141319,3.7,1267918852
658,30312,2.3,1331467929
206,13254,2.9,840790225
594,40258,3.4,1101421942
27,41505,4.0,978925750
330,63365,5.0,1255583375
629,21915,4.0,938588163
651,140668,3.8,1395337292
525,18072,3.5,1364828792
608,105693,1.5,1126164621
126,49802,2.8,1288574479
299,270010,2.8,1229500864
33,19587,4.2,1427630555
200,187662,5.0,840713995
414,213598,4.6,1067328408
587,57240,2.9,1370084694
178,227998,3.2,1011336840
545,208947,1.6,1420039183
290,205908,4.3,1279204167
627,166204,3.2,1261807692
278,84912,3.2,1441877247
492,7342,4.9,1292966651
450,11035,5.0,1341104245
68,14878,3.9,1035820624
523,11856,5.0,1344193959
323,411802,2.6,977705063
129,213635,2.5,1035476347
384,26333,1.6,857618894
527,103203,2.5,1328636885
555,287636,3.5,1141556458
339,204053,3.4,1165893464
265,53209,3.1,950644912
616,19587,5.0,1462806668
558,410876,2.7,1422586311
468,80440,4.3,1413921753
386,206647,4.6,1386061573
594,44674,5.0,806482668
505,15394,3.9,1074378619
254,64091,2.3,1409555754
430,254166,3.8,827111186
285,87267,2.9,1016866022
516,12161,3.3,1397795876
219,355998,3.6,1353523351
579,17990,5.0,797589577
21,308024,2.3,974790877
616,45791,4.5,1335620248
387,11035,4.5,861166830
252,55699,2.6,976678561
373,2924,4.0,939235075
386,178382,4.3,1296109446
616,65480,0.5,1050936898
527,32563,2.9,1220249296
503,46429,4.2,1419430106
659,150839,2.8,1080520118
199,429070,3.6,966545767
636,17965,1.9,845538739
268,78320,5.0,1405918348
343,396263,1.4,1262107678
484,19583,3.5,1164785364
402,223613,5.0,804625958
426,65056,5.0,873562805
555,18303,5.0,1203428310
346,62463,4.8,1410002839
345,13646,2.8,926780963
136,208947,2.4,1017117732
362,38126,3.2,1100796483
405,64044,1.9,1444499103
163,406,2.7,1225186978
420,61647,2.0,964862251
22,189472,2.9,1053126493
17,406990,1.5,1462505147
562,8902,1.2,1014466901
370,42030,3.1,1067510478
312,308686,4.2,1242755056
262,56491,2.3,1362894753
578,82447,3.2,1041085024
640,112722,4.1,1104764278
223,267091,2.9,1277938704
304,224233,3.2,1321318349
273,15911,5.0,1418528154
157,162934,0.7,1461975780
484,8358,5.0,1429667129
312,347328,1.7,1155739457
374,182899,3.0,1205149050
111,71866,1.7,854661382
20,63365,4.9,853161212
67,106599,3.9,1349442008
182,11625,3.0,1316816258
186,334304,3.5,1398177398
268,285946,2.6,1244149632
149,26370,3.3,946177572
536,14636,3.9,951096159
243,54583,4.6,814127388
605,38766,3.6,937059942
283,84354,2.7,1252608826
287,177677,3.4,1300390869
247,26454,3.5,1150241979
111,152100,3.5,1160733353
275,13254,1.8,825610533
509,38940,3.5,1331496038
525,241562,3.1,1072676708
252,53769,3.5,1455949518
519,362268,2.9,1218193032
220,26250,1.6,1242865764
215,25471,3.9,794916351
341,378813,2.1,1305185489
453,32330,2.5,802142134
423,40900,4.0,1097091730
561,74945,1.6,1221348169
66,75757,4.7,960471465
288,73103,5.0,915940607
247,29562,4.7,1282083265
558,143602,4.5,1209460992
33,15394,3.7,917507158
471,114931,3.3,1454500762
143,25875,2.8,1216339473
253,14686,4.2,984914469
269,253254,4.6,1021236095
140,238478,3.8,876117031
275,123778,2.9,987084060
14,75224,2.8,977086176
645,4983,2.3,1284860130
605,147829,3.0,1151641791
313,49047,2.1,1137139502
260,81342,1.1,940807244
561,9992,1.9,1254047031
66,178382,3.1,1394671496
472,467731,3.4,1003787917
555,54022,3.3,1465954917
213,8816,2.6,1199694572
5,74877,3.2,936379729
19,53155,3.6,801460159
204,53780,3.2,1353237736
454,162934,0.5,1253865086
283,11322,4.9,973967757
242,858,5.0,956685336
312,1729,2.0,959937286
572,18374,4.2,1447546177
260,38286,4.8,1043194931
252,123337,0.5,1205914508
136,24056,3.6,1053457799
69,85648,4.0,1322839590
430,54583,5.0,1183386448
616,262788,3.8,1406557587
134,14467,2.5,1444120044
5,62978,3.3,1255336790
432,393939,3.5,1451909261
38,357130,2.0,1171894351
431,42120,3.7,972536507
605,199160,4.7,843997819
67,84827,3.9,847358154
426,270010,1.7,1086813774
290,106742,2.5,1435827441
14,159002,2.9,1123245019
603,293487,2.7,889804414
640,49642,3.4,959708545
530,48136,3.5,884002472
615,8816,3.2,1120353005
549,9501,5.0,1412141055
262,140441,4.3,1323517570
193,65056,5.0,1011360036
381,332704,3.1,1241112420
239,20700,1.9,790560685
66,75963,2.7,1387596535
56,348389,2.9,1390756526
252,33135,3.5,1320480445
328,402423,3.4,829289527
282,55662,3.6,1259091662
522,11648,2.3,1415774576
269,1729,4.0,883223566
508,39002,3.1,873652813
584,50166,2.1,1259125887
197,204053,3.1,1134322599
373,137236,4.1,1006889907
185,17135,3.0,815668300
178,150540,4.9,1144070206
94,378813,2.0,1183611307
559,284564,4.4,989019162
178,31254,3.5,996066783
130,271718,3.2,864715020
86,97724,3.1,1032298411
637,15394,3.9,950228400
203,23759,4.5,1263037288
228,26644,4.0,889253270
188,423093,3.8,1121143836
206,43781,4.3,904575366
282,173480,3.5,1193182479
215,348389,2.9,1075019644
439,11300,1.6,876234746
159,117905,3.1,1125193933
652,166452,2.6,1394964225
543,12129,3.9,1402914290
341,308686,4.3,1277299192
386,87267,2.2,1392652188
471,14467,1.6,836121579
532,150839,2.1,1096704101
88,90652,1.3,1114780623
214,11120,3.4,1060625561
578,201703,2.6,1140125056
